"CM","RI","RE","PE","PI","EI","CE","CL","GV","RV"
0.000117408950147833,0.00351889353813868,-0.000635686959190025,0.000444727387434341,0.000944147534958176,-0.000814023600613147,0.00100151549937794,1.96546982550682,1.13153579957116,0.965061439708139
-0.000345416268323348,0.0052220586279295,0.00161457535154247,-9.56129186877206e-05,0.000893982476840293,-0.000829161477821714,0.000755181514535437,0.350885341892672,0.921900635766787,0.651310045521391
0.000112303017657723,0.000450974128891275,-0.00102395040876853,0.00118097128388455,0.000946608313523861,0.000168821347397227,-9.69420195319799e-05,0.860315608892556,1.29190260510083,0.682136655773285
-0.000301927288889431,0.00234758076321644,-0.00112398741351444,0.00175251849884377,0.000729496247214748,-0.000339804449076816,0.000216800548010227,1.93094623873801,0.957206800722352,0.858122466314936
-0.000369081255821982,0.00591789945262064,0.00247321617434937,-2.65257626378741e-05,0.000396850011419147,-0.000217511056562083,0.000447771448308451,1.60415840943293,1.00457208230486,0.754528128733055
-0.000363774808548754,0.00603677736882327,0.00170909514268095,0.00165328940654412,-4.20226423561303e-05,-0.00132298421586096,-0.000291397312803312,2.11580871582657,1.07686398469629,0.802635627265663
-0.000114015620584283,0.00197394165867121,-0.00108793149282066,0.0017355222412821,0.000802231933362585,-0.00117058977815332,0.000753369374993383,2.68775074861739,1.49259948373969,1.00194483596058
